1, 258.96331786567765
2, 254.99607840121777
3, 227.83766150485306
4, 212.6969675383267
5, 198.55981466550577
6, 181.69755089158465
7, 153.46009253222806
8, 153.46009253222806
9, 147.15637940639883
10, 126.94486992391619
11, 125.81335382223939
12, 123.2193166674771
13, 110.12265888544464
14, 109.90450400233833
15, 104.76163419878482
16, 104.546640309481
17, 95.4829827770373
18, 95.4829827770373
19, 75.40557008603542
20, 71.62401831787993
21, 71.62401831787993
22, 69.1158447825099
23, 69.1158447825099
24, 69.1158447825099
25, 68.48357467305573
26, 59.447455790807396
27, 59.447455790807396
28, 59.15234568468101
29, 59.15234568468101
30, 57.532599454570104
31, 57.532599454570104
32, 53.0659966456864
33, 52.81098370604357
34, 52.81098370604357
35, 52.65928218272634
36, 52.65928218272634
37, 51.468436929831086
38, 46.78675026115834
39, 46.78675026115834
40, 46.69047011971501
41, 46.69047011971501
42, 46.69047011971501
43, 44.30575583375144
44, 44.30575583375144
45, 44.30575583375144
46, 44.30575583375144
47, 44.30575583375144
48, 43.88621651498338
49, 41.2189276910499
50, 41.2189276910499
51, 40.85339643163099
52, 39.736632972611055
53, 39.736632972611055
54, 38.948684188300895
55, 38.22302970723278
56, 38.22302970723278
57, 38.22302970723278
58, 37.69615364994153
59, 37.69615364994153
60, 37.69615364994153
61, 36.98648401781386
62, 36.6742416417845
63, 36.38681079732051
64, 36.38681079732051
65, 35.63705936241092
66, 35.369478367654786
67, 33.896902513356586
68, 33.896902513356586
69, 33.896902513356586
70, 33.896902513356586
71, 33.2264954516723
72, 33.0
73, 32.55764119219941
74, 30.93541659651604
75, 30.93541659651604
76, 30.93541659651604
77, 30.93541659651604
78, 30.789608636681304
79, 30.789608636681304
80, 30.265491900843113
81, 30.265491900843113
82, 29.427877939124322
83, 29.189039038652847
84, 29.171904291629644
85, 28.74021572639983
86, 27.85677655436824
87, 27.85677655436824
88, 27.85677655436824
89, 27.85677655436824
90, 27.440845468024488
91, 27.440845468024488
92, 27.440845468024488
93, 27.16615541441225
94, 27.16615541441225
95, 26.5329983228432
96, 26.5329983228432
97, 24.859605789312106
98, 24.698178070456937
99, 24.698178070456937
100, 24.515301344262525
101, 24.515301344262525
102, 24.289915602982237
103, 24.289915602982237
104, 24.289915602982237
105, 24.24871130596428
106, 23.706539182259394
107, 23.430749027719962
108, 22.516660498395403
109, 22.516660498395403
110, 22.24859546128699
111, 22.24859546128699
112, 21.93171219946131
113, 21.77154105707724
114, 21.72556098240043
115, 20.85665361461421
116, 20.85665361461421
117, 20.29778313018444
118, 20.09975124224178
119, 20.09975124224178
120, 19.72308292331602
121, 19.621416870348583
122, 19.621416870348583
123, 19.570385790780925
124, 19.570385790780925
125, 19.570385790780925
126, 19.364916731037084
127, 19.364916731037084
128, 18.734993995195193
129, 18.57417562100671
130, 18.57417562100671
131, 18.57417562100671
132, 18.411952639521967
133, 18.411952639521967
134, 18.411952639521967
135, 17.60681686165901
136, 17.349351572897472
137, 17.349351572897472
138, 17.349351572897472
139, 16.911534525287763
140, 16.911534525287763
141, 16.911534525287763
142, 16.76305461424021
143, 16.76305461424021
144, 16.278820596099706
145, 16.278820596099706
146, 16.06237840420901
147, 16.06237840420901
148, 15.937377450509228
149, 15.132745950421556
150, 15.0
151, 15.0
152, 14.89966442575134
153, 14.560219778561036
154, 14.560219778561036
155, 14.212670403551895
156, 13.892443989449804
157, 13.892443989449804
158, 13.892443989449804
159, 13.892443989449804
160, 13.527749258468683
161, 13.527749258468683
162, 13.527749258468683
163, 12.806248474865697
164, 12.806248474865697
165, 12.806248474865697
166, 12.806248474865697
167, 12.489995996796797
168, 11.916375287812984
169, 11.916375287812984
170, 11.789826122551595
171, 11.445523142259598
172, 11.180339887498949
173, 11.180339887498949
174, 11.135528725660043
175, 10.677078252031311
176, 10.677078252031311
177, 9.591663046625438
178, 9.591663046625438
179, 9.591663046625438
180, 9.591663046625438
181, 8.888194417315589
182, 8.888194417315589
183, 8.888194417315589
184, 8.888194417315589
185, 8.660254037844387
186, 8.306623862918075
187, 8.306623862918075
188, 8.246211251235321
189, 8.06225774829855
190, 8.06225774829855
191, 7.745966692414834
192, 7.745966692414834
193, 7.745966692414834
194, 7.483314773547883
195, 7.483314773547883
196, 7.483314773547883
197, 7.14142842854285
198, 7.14142842854285
199, 6.708203932499369
200, 6.708203932499369
201, 6.708203932499369
202, 6.708203932499369
203, 6.4031242374328485
204, 6.4031242374328485
205, 6.4031242374328485
206, 6.164414002968976
207, 6.164414002968976
208, 6.164414002968976
209, 5.656854249492381
210, 5.656854249492381
211, 4.898979485566356
212, 4.898979485566356
213, 4.898979485566356
214, 4.795831523312719
215, 4.47213595499958
216, 4.47213595499958
217, 4.47213595499958
218, 4.47213595499958
219, 4.47213595499958
220, 4.47213595499958
221, 4.358898943540674
222, 4.358898943540674
223, 4.358898943540674
224, 4.358898943540674
225, 4.242640687119285
226, 4.123105625617661
227, 4.123105625617661
228, 4.123105625617661
229, 4.123105625617661
230, 4.123105625617661
231, 4.123105625617661
232, 4.0
233, 3.872983346207417
234, 3.872983346207417
235, 3.872983346207417
236, 3.7416573867739413
237, 3.7416573867739413
238, 3.7416573867739413
239, 3.7416573867739413
240, 3.7416573867739413
241, 3.4641016151377544
242, 3.4641016151377544
243, 3.4641016151377544
244, 3.3166247903554
245, 3.3166247903554
246, 3.3166247903554
247, 3.3166247903554
248, 3.3166247903554
249, 3.3166247903554
250, 3.3166247903554
251, 3.1622776601683795
252, 3.1622776601683795
253, 3.1622776601683795
254, 3.1622776601683795
255, 3.0
