[70, 95, 127, 134, 142, 158, 173, 182, 189, 200, 211]
[70, 95, 127, 134, 142, 158, 173, 182, 189, 200, 211]
[70, 95, 127, 134, 142, 158, 173, 182, 189, 200, 211]
[70, 95, 127, 134, 142, 158, 173, 182, 189, 200, 211]
[70, 95, 127, 134, 142, 158, 173, 182, 189, 200, 211]
[70, 95, 127, 134, 142, 158, 173, 182, 189, 200, 211]
[70, 95, 127, 134, 142, 158, 173, 182, 189, 200, 211]
[70, 95, 127, 134, 142, 158, 176, 182, 189, 200, 211]
