[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 28, 29, 30, 31, 32, 33, 34, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 13, 14, 15, 16, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 22, 32, 33, 34, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 13, 14, 15, 16, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 20, 21, 22, 23, 24, 32, 33, 34, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 20, 21, 22, 23, 24, 32, 33, 34, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 20, 21, 22, 23, 24, 32, 33, 34, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 13, 14, 15, 16, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 27, 30, 31, 32, 33, 34, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 12, 13, 14, 15, 16, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 54, 55, 56, 57, 58, 59, 67, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 67, 69, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 27, 30, 31, 32, 33, 34, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 22, 32, 33, 34, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 27, 30, 31, 32, 33, 34, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 27, 30, 31, 32, 33, 34, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 13, 14, 15, 16, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 17, 20, 21, 36, 37, 38, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 5, 6, 7, 9, 10, 28, 29, 30, 31, 32, 33, 34, 39, 41, 42, 43, 44, 45, 46, 47, 49, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 28, 29, 30, 31, 32, 33, 34, 37, 38, 39, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 12, 13, 16, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 11, 20, 21, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 28, 29, 30, 31, 32, 33, 34, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 4, 8, 9, 10, 27, 30, 31, 32, 33, 34, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 26, 32, 33, 34, 39, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
[1, 2, 3, 4, 8, 9, 10, 11, 17, 20, 21, 36, 37, 38, 39, 40, 41, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 70, 71, 79]
