[34, 54, 70, 81, 91, 110, 120, 126, 145, 157, 165, 175, 181, 188, 191, 209, 215]
[34, 54, 70, 81, 91, 106, 119, 127, 132, 139, 146, 159, 172, 182, 188, 205, 214]
[49, 70, 81, 91, 105, 119, 125, 132, 143, 151, 159, 173, 181, 187, 190, 206, 214]
[34, 54, 70, 81, 91, 110, 119, 126, 132, 144, 159, 172, 181, 187, 190, 207, 214]
[34, 54, 69, 77, 86, 93, 110, 119, 126, 143, 151, 159, 172, 182, 188, 205, 214]
[34, 54, 69, 77, 86, 93, 110, 119, 126, 144, 159, 172, 182, 185, 190, 208, 215]
[34, 54, 70, 81, 91, 110, 120, 126, 131, 145, 159, 172, 181, 188, 191, 209, 215]
[34, 54, 70, 81, 91, 106, 117, 127, 131, 143, 152, 159, 174, 182, 188, 203, 213]
