MAT,,,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237
MT,,,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,18,18,18,18,102,102,102,102,102,102,102,102,102,102,102,102
E,,,"(1e-05, 504.442]","(504.442, 2095.49]","(2095.49, 9286.92]","(9286.92, 18928.2]","(18928.2, 27147.8]","(27147.8, 182408.0]","(182408.0, 886730.0]","(886730.0, 1356840.0]","(1356840.0, 3206450.0]","(3206450.0, 4270930.0]","(4270930.0, 7507620.0]","(7507620.0, 20000000.0]","(1e-05, 504.442]","(504.442, 2095.49]","(2095.49, 9286.92]","(9286.92, 18928.2]","(18928.2, 27147.8]","(27147.8, 182408.0]","(182408.0, 886730.0]","(886730.0, 1356840.0]","(1356840.0, 3206450.0]","(3206450.0, 4270930.0]","(4270930.0, 7507620.0]","(7507620.0, 20000000.0]","(1e-05, 504.442]","(504.442, 2095.49]","(2095.49, 9286.92]","(9286.92, 18928.2]","(18928.2, 27147.8]","(27147.8, 182408.0]","(182408.0, 886730.0]","(886730.0, 1356840.0]","(1356840.0, 3206450.0]","(3206450.0, 4270930.0]","(4270930.0, 7507620.0]","(7507620.0, 20000000.0]"
MAT,MT,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9237,2,"(182408.0, 886730.0]",0.0,0.0,0.000337252,0.0004025083,0.0003655826,0.0002213473,0.0001171752,-0.000162549,-1.054245e-05,8.967766e-05,-9.012228e-05,0.0001447977,0.0,0.0,0.0004134707,0.0004181833,0.0005424401,-0.0002113767,-0.0001008555,8.386732e-05,0.000232003,0.0002072418,0.0005380458,0.0002635251,0.0,0.0,4.676674e-05,6.764388e-05,9.829518e-05,-5.899617e-05,-0.0002233047,4.412392e-05,0.0003924091,0.0007478541,0.0008961231,0.001024357
9237,2,"(886730.0, 1356840.0]",0.0,0.0,-0.0004625503,-0.0005556467,-0.0005190199,-0.0003221114,-0.000162549,0.0003526935,5.78566e-05,-0.0002143334,2.67772e-05,-0.0002021395,0.0,0.0,-0.0002456388,-0.0002554309,-0.0005335891,0.0005508495,0.0001462853,-0.000151007,-0.000248126,-0.0001781289,-0.0005141395,-0.0002237321,0.0,0.0,-0.0001006425,-0.0001517711,-0.0002761779,-0.0001286683,3.206141e-06,-0.0004723752,-0.0008831719,-0.001292179,-0.001464727,-0.001377388
9237,2,"(1356840.0, 3206450.0]",0.0,0.0,-4.496481e-05,-5.439661e-05,-5.331034e-05,-3.572027e-05,-1.054245e-05,5.78566e-05,2.347094e-05,-1.820069e-05,-1.057031e-05,-1.305512e-05,0.0,0.0,-2.707621e-05,-2.704785e-05,-2.12706e-05,5.04922e-05,4.735785e-05,4.143568e-05,1.115685e-05,3.370796e-05,3.05546e-05,1.352895e-05,0.0,0.0,-7.181324e-05,-9.201983e-05,-0.0001031073,-6.522508e-05,-2.584954e-05,-4.069095e-05,-5.217237e-05,-2.887418e-05,-1.234161e-05,-1.328534e-06
9237,2,"(3206450.0, 4270930.0]",0.0,0.0,0.0002061744,0.0002499602,0.0002398754,0.0001491097,8.967766e-05,-0.0002143334,-1.820069e-05,0.00018771,4.170931e-05,0.0001113855,0.0,0.0,-0.0001951155,-0.0001849046,0.0001311093,-0.0004962518,1.836501e-05,0.0002538033,0.0001408529,0.000119002,0.00024389,6.870686e-05,0.0,0.0,-9.172008e-05,-8.978142e-05,4.556642e-05,0.0001076472,0.00020809,0.000607551,0.0008080805,0.00109357,0.001234972,0.0009604986
9237,2,"(4270930.0, 7507620.0]",0.0,0.0,-0.0003016465,-0.0003562148,-0.0003103769,-0.0001828212,-9.012228e-05,2.67772e-05,-1.057031e-05,4.170931e-05,0.0001766418,-0.0001113308,0.0,0.0,-0.0007809783,-0.0007788564,-0.000682961,-0.0001487706,0.0001481095,8.443163e-05,-0.0002264582,-0.0002184558,-0.000598335,-0.0003383876,0.0,0.0,-0.0001231774,-0.0001444486,-6.422724e-05,0.0002111944,0.0005307254,0.000494715,0.0001585603,-0.0001254957,-0.0002264664,-0.0006676543
9237,2,"(7507620.0, 20000000.0]",0.0,0.0,0.0004187628,0.0004998158,0.0004541084,0.0002749015,0.0001447977,-0.0002021395,-1.305512e-05,0.0001113855,-0.0001113308,0.0001803343,0.0,0.0,0.0005146417,0.000520401,0.0006716849,-0.0002605262,-0.0001269458,0.0001011944,0.000286858,0.000255423,0.0006643718,0.000325937,0.0,0.0,6.123754e-05,8.782305e-05,0.000125153,-7.182678e-05,-0.0002774611,5.242637e-05,0.0004830397,0.0009203248,0.001102317,0.001262544
9237,18,"(1e-05, 504.442]",3.487685e-06,3.747876e-07,6.522629e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02416309,0.0236514,3.005489e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.788179e-07,-2.3485e-07,-4.440285e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(504.442, 2095.49]",-1.460436e-07,1.04036e-06,1.797922e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236514,0.06534511,8.311045e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.45795e-10,-1.145697e-09,-2.16616e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(2095.49, 9286.92]",-1.84885e-12,1.32335e-11,0.001452695,0.001717618,0.001509337,0.0009019157,0.0004134707,-0.0002456388,-2.707621e-05,-0.0001951155,-0.0007809783,0.0005146417,3.005489e-07,8.311045e-07,0.003787654,0.003773846,0.003189946,0.0007517291,-0.0008150327,-0.0006116467,0.0009332425,0.0008160256,0.002525522,0.001468012,0.0,0.0,0.0008359787,0.0009992262,0.0006142781,-0.0008073331,-0.002448348,-0.002391998,-0.0009025573,0.0001948225,0.0005440934,0.002654946
9237,18,"(9286.92, 18928.2]",0.0,0.0,0.001462274,0.001729251,0.001520488,0.0009087413,0.0004181833,-0.0002554309,-2.704785e-05,-0.0001849046,-0.0007788564,0.000520401,0.0,0.0,0.003773846,0.003760651,0.003196003,0.000724798,-0.0008112945,-0.0005943878,0.0009418946,0.0008245587,0.002540863,0.001472331,0.0,0.0,0.0008269848,0.0009893655,0.0006120505,-0.0008035936,-0.00243628,-0.002357045,-0.0008566245,0.0002586452,0.0006170388,0.002711429
9237,18,"(18928.2, 27147.8]",0.0,0.0,0.001684819,0.002001493,0.001787005,0.001072359,0.0005424401,-0.0005335891,-2.12706e-05,0.0001311093,-0.000682961,0.0006716849,0.0,0.0,0.003189946,0.003196003,0.003243257,-0.0001166928,-0.0006540171,-3.570595e-05,0.001167545,0.001055186,0.002906136,0.001543765,0.0,0.0,0.0005061346,0.0006319388,0.0005015589,-0.0006658762,-0.001969013,-0.001198154,0.0005716232,0.002189027,0.002813222,0.00431889
9237,18,"(27147.8, 182408.0]",0.0,0.0,-0.0004683141,-0.0005698884,-0.000553783,-0.0003458284,-0.0002113767,0.0005508495,5.04922e-05,-0.0004962518,-0.0001487706,-0.0002605262,0.0,0.0,0.0007517291,0.000724798,-0.0001166928,0.001404432,-3.314059e-05,-0.0006509015,-0.0003124684,-0.0002640104,-0.0004856727,-9.916693e-05,0.0,0.0,0.000262426,0.0002609239,-0.0001118305,-0.0003404129,-0.0006786226,-0.001713489,-0.002158297,-0.002831857,-0.003172664,-0.002339953
9237,18,"(182408.0, 886730.0]",0.0,0.0,-0.0003800671,-0.0004513222,-0.0004057174,-0.000248866,-0.0001008555,0.0001462853,4.735785e-05,1.836501e-05,0.0001481095,-0.0001269458,0.0,0.0,-0.0008150327,-0.0008112945,-0.0006540171,-3.314059e-05,0.0003063654,0.0002520439,-0.0001624032,-9.994571e-05,-0.0004541493,-0.0002820055,0.0,0.0,-0.0003202512,-0.0003933797,-0.0003251394,4.910169e-05,0.0004746164,0.0004570549,0.0001321062,-3.621995e-05,-6.882867e-05,-0.000504732
9237,18,"(886730.0, 1356840.0]",0.0,0.0,9.848027e-05,0.0001225255,0.0001230568,7.104232e-05,8.386732e-05,-0.000151007,4.143568e-05,0.0002538033,8.443163e-05,0.0001011944,0.0,0.0,-0.0006116467,-0.0005943878,-3.570595e-05,-0.0006509015,0.0002520439,0.0005881523,0.0002049809,0.0002461348,0.000319532,5.246574e-05,0.0,0.0,-0.000413104,-0.0004806539,-0.0002736373,3.098034e-05,0.0004144054,0.0009993698,0.001186454,0.00163846,0.001888156,0.00134356
9237,18,"(1356840.0, 3206450.0]",0.0,0.0,0.00066456,0.0007913901,0.0007109638,0.0004244182,0.000232003,-0.000248126,1.115685e-05,0.0001408529,-0.0002264582,0.000286858,0.0,0.0,0.0009332425,0.0009418946,0.001167545,-0.0003124684,-0.0001624032,0.0002049809,0.0005278338,0.0005155894,0.001217188,0.0005968714,0.0,0.0,3.551073e-05,5.738134e-05,8.673543e-05,-0.0002293896,-0.0005670171,-5.87936e-05,0.0006764504,0.001456491,0.0017792,0.00211608
9237,18,"(3206450.0, 4270930.0]",0.0,0.0,0.0005752079,0.0006842886,0.0006107364,0.0003608048,0.0002072418,-0.0001781289,3.370796e-05,0.000119002,-0.0002184558,0.000255423,0.0,0.0,0.0008160256,0.0008245587,0.001055186,-0.0002640104,-9.994571e-05,0.0002461348,0.0005155894,0.000536772,0.001175652,0.0005645064,0.0,0.0,-4.138063e-05,-4.070497e-05,-1.693642e-05,-0.000263672,-0.0005274463,-5.491367e-05,0.0006248054,0.00138926,0.001707774,0.001999831
9237,18,"(4270930.0, 7507620.0]",0.0,0.0,0.001568338,0.001865106,0.001667437,0.0009944318,0.0005380458,-0.0005141395,3.05546e-05,0.00024389,-0.000598335,0.0006643718,0.0,0.0,0.002525522,0.002540863,0.002906136,-0.0004856727,-0.0004541493,0.000319532,0.001217188,0.001175652,0.002915033,0.00147431,0.0,0.0,0.0001631505,0.0002212673,0.0002080462,-0.0006555356,-0.001599192,-0.0005668481,0.001172955,0.002960403,0.00369456,0.0047694
9237,18,"(7507620.0, 20000000.0]",0.0,0.0,0.0007985444,0.0009482058,0.0008434559,0.0005022311,0.0002635251,-0.0002237321,1.352895e-05,6.870686e-05,-0.0003383876,0.000325937,0.0,0.0,0.001468012,0.001472331,0.001543765,-9.916693e-05,-0.0002820055,5.246574e-05,0.0005968714,0.0005645064,0.00147431,0.000778504,0.0,0.0,0.0001540936,0.0001932124,0.0001366332,-0.0003787987,-0.0009531797,-0.000537753,0.0003367477,0.001184569,0.00152481,0.00222661
9237,102,"(1e-05, 504.442]",-0.0001066323,-4.754012e-06,-5.379793e-07,-1.63828e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.788179e-07,-4.45795e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001144171,2.281326e-05,2.401893e-06,9.74544e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(504.442, 2095.49]",-1.597314e-05,-8.794496e-05,-2.033044e-05,-5.050615e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3485e-07,-1.145697e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281326e-05,0.0003816478,0.0001230246,4.715984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(2095.49, 9286.92]",-1.267146e-06,-2.79228e-05,0.0002606498,0.0003145617,0.0002840375,0.0001788418,4.676674e-05,-0.0001006425,-7.181324e-05,-9.172008e-05,-0.0001231774,6.123754e-05,-4.440285e-08,-2.16616e-10,0.0008359787,0.0008269848,0.0005061346,0.000262426,-0.0003202512,-0.000413104,3.551073e-05,-4.138063e-05,0.0001631505,0.0001540936,2.401893e-06,0.0001230246,0.0005109846,0.0005880151,0.0004609824,5.580727e-05,-0.0004169946,-0.0006131297,-0.0004496662,-0.0005290332,-0.0006233964,-0.0001576507
9237,102,"(9286.92, 18928.2]",5.084248e-07,-1.041094e-05,0.0003498463,0.0004170785,0.0003772862,0.0002375867,6.764388e-05,-0.0001517711,-9.201983e-05,-8.978142e-05,-0.0001444486,8.782305e-05,0.0,0.0,0.0009992262,0.0009893655,0.0006319388,0.0002609239,-0.0003933797,-0.0004806539,5.738134e-05,-4.070497e-05,0.0002212673,0.0001932124,9.74544e-11,4.715984e-05,0.0005880151,0.0007051641,0.0005798172,8.921503e-05,-0.0004799203,-0.0006745677,-0.0004526762,-0.000521306,-0.0006232585,-8.850399e-05
9237,102,"(18928.2, 27147.8]",0.0,0.0,0.0003887818,0.0004648208,0.0004317046,0.0002740423,9.829518e-05,-0.0002761779,-0.0001031073,4.556642e-05,-6.422724e-05,0.000125153,0.0,0.0,0.0006142781,0.0006120505,0.0005015589,-0.0001118305,-0.0003251394,-0.0002736373,8.673543e-05,-1.693642e-05,0.0002080462,0.0001366332,0.0,0.0,0.0004609824,0.0005798172,0.0005790653,0.0002261684,-0.0001659659,-0.0001041654,0.0001482606,0.0001916924,0.0001569445,0.0003618041
9237,102,"(27147.8, 182408.0]",0.0,0.0,-0.0001863319,-0.0002163163,-0.0001724785,-9.112587e-05,-5.899617e-05,-0.0001286683,-6.522508e-05,0.0001076472,0.0002111944,-7.182678e-05,0.0,0.0,-0.0008073331,-0.0008035936,-0.0006658762,-0.0003404129,4.910169e-05,3.098034e-05,-0.0002293896,-0.000263672,-0.0006555356,-0.0003787987,0.0,0.0,5.580727e-05,8.921503e-05,0.0002261684,0.0004478274,0.0007149818,0.0007667893,0.0004751027,0.0001716342,4.291605e-05,-0.0005310277
9237,102,"(182408.0, 886730.0]",0.0,0.0,-0.0008049532,-0.000948022,-0.0008184353,-0.0004808433,-0.0002233047,3.206141e-06,-2.584954e-05,0.00020809,0.0005307254,-0.0002774611,0.0,0.0,-0.002448348,-0.00243628,-0.001969013,-0.0006786226,0.0004746164,0.0004144054,-0.0005670171,-0.0005274463,-0.001599192,-0.0009531797,0.0,0.0,-0.0004169946,-0.0004799203,-0.0001659659,0.0007149818,0.001743809,0.001846648,0.0009687402,0.0003142102,9.994175e-05,-0.001398041
9237,102,"(886730.0, 1356840.0]",0.0,0.0,-0.0001417032,-0.0001505475,-7.65845e-05,-2.949311e-05,4.412392e-05,-0.0004723752,-4.069095e-05,0.000607551,0.000494715,5.242637e-05,0.0,0.0,-0.002391998,-0.002357045,-0.001198154,-0.001713489,0.0004570549,0.0009993698,-5.87936e-05,-5.491367e-05,-0.0005668481,-0.000537753,0.0,0.0,-0.0006131297,-0.0006745677,-0.0001041654,0.0007667893,0.001846648,0.002914669,0.002741862,0.002990061,0.003199013,0.001362431
9237,102,"(1356840.0, 3206450.0]",0.0,0.0,0.0008803477,0.00106682,0.001020053,0.0006299747,0.0003924091,-0.0008831719,-5.217237e-05,0.0008080805,0.0001585603,0.0004830397,0.0,0.0,-0.0009025573,-0.0008566245,0.0005716232,-0.002158297,0.0001321062,0.001186454,0.0006764504,0.0006248054,0.001172955,0.0003367477,0.0,0.0,-0.0004496662,-0.0004526762,0.0001482606,0.0004751027,0.0009687402,0.002741862,0.003653833,0.004990386,0.005643258,0.004379972
9237,102,"(3206450.0, 4270930.0]",0.0,0.0,0.001843085,0.002215231,0.002057119,0.00125041,0.0007478541,-0.001292179,-2.887418e-05,0.00109357,-0.0001254957,0.0009203248,0.0,0.0,0.0001948225,0.0002586452,0.002189027,-0.002831857,-3.621995e-05,0.00163846,0.001456491,0.00138926,0.002960403,0.001184569,0.0,0.0,-0.0005290332,-0.000521306,0.0001916924,0.0001716342,0.0003142102,0.002990061,0.004990386,0.00756321,0.008753662,0.007794862
9237,102,"(4270930.0, 7507620.0]",0.0,0.0,0.002225347,0.00267183,0.002470725,0.001497212,0.0008961231,-0.001464727,-1.234161e-05,0.001234972,-0.0002264664,0.001102317,0.0,0.0,0.0005440934,0.0006170388,0.002813222,-0.003172664,-6.882867e-05,0.001888156,0.0017792,0.001707774,0.00369456,0.00152481,0.0,0.0,-0.0006233964,-0.0006232585,0.0001569445,4.291605e-05,9.994175e-05,0.003199013,0.005643258,0.008753662,0.01019001,0.009295398
9237,102,"(7507620.0, 20000000.0]",0.0,0.0,0.002768791,0.00330839,0.003010041,0.001813199,0.001024357,-0.001377388,-1.328534e-06,0.0009604986,-0.0006676543,0.001262544,0.0,0.0,0.002654946,0.002711429,0.00431889,-0.002339953,-0.000504732,0.00134356,0.00211608,0.001999831,0.0047694,0.00222661,0.0,0.0,-0.0001576507,-8.850399e-05,0.0003618041,-0.0005310277,-0.001398041,0.001362431,0.004379972,0.007794862,0.009295398,0.009778918
