MAT,,,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437
MT,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
E,,,"(1e-05, 185.813]","(185.813, 468.471]","(468.471, 886.73]","(886.73, 2235.62]","(2235.62, 9286.92]","(9286.92, 17741.7]","(17741.7, 23414.1]","(23414.1, 27147.8]","(27147.8, 41540.7]","(41540.7, 68444.9]","(68444.9, 73700.4]","(73700.4, 112774.0]","(112774.0, 129554.0]","(129554.0, 139501.0]","(139501.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 623994.0]","(623994.0, 771881.0]","(771881.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]","(1e-05, 185.813]","(185.813, 468.471]","(468.471, 886.73]","(886.73, 2235.62]","(2235.62, 9286.92]","(9286.92, 17741.7]","(17741.7, 23414.1]","(23414.1, 27147.8]","(27147.8, 41540.7]","(41540.7, 68444.9]","(68444.9, 73700.4]","(73700.4, 112774.0]","(112774.0, 129554.0]","(129554.0, 139501.0]","(139501.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 623994.0]","(623994.0, 771881.0]","(771881.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]","(1e-05, 185.813]","(185.813, 468.471]","(468.471, 886.73]","(886.73, 2235.62]","(2235.62, 9286.92]","(9286.92, 17741.7]","(17741.7, 23414.1]","(23414.1, 27147.8]","(27147.8, 41540.7]","(41540.7, 68444.9]","(68444.9, 73700.4]","(73700.4, 112774.0]","(112774.0, 129554.0]","(129554.0, 139501.0]","(139501.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 623994.0]","(623994.0, 771881.0]","(771881.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]"
MAT,MT,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9437,2,"(27147.8, 41540.7]",0.0,0.0,0.0,2.186085e-05,0.0002130922,0.0002272743,0.0002289164,0.0002325804,0.0002350764,0.0002424586,0.0002482383,0.0002480586,0.0002439252,0.0002439252,0.0002439252,0.0002303029,0.0002293416,0.000205709,0.0001770965,0.0001770965,0.0001951122,0.0002537599,0.0002804181,0.0002070278,0.0001907182,0.0,0.0,0.0,-6.098805e-06,-6.488428e-05,4.329852e-05,7.316569e-05,7.971879e-05,8.192597e-05,4.55644e-05,-1.480433e-05,-1.723233e-05,-7.161795e-05,-7.161795e-05,-7.161795e-05,-9.018206e-05,-9.134362e-05,-0.0001075509,-6.600125e-05,-6.600125e-05,-2.265171e-05,-6.474591e-06,-3.67595e-05,-6.3207e-05,-5.506773e-05,0.0,0.0,0.0,2.430185e-05,0.0002717787,0.0004154095,0.0004769059,0.0005080695,0.0005268905,0.000540887,0.0004882951,0.0004871525,0.0004598071,0.0004598071,0.0004598071,0.0004377941,0.0004374438,0.0005044635,0.0006569055,0.0006569055,0.000809864,0.001055469,0.001437758,0.00144199,0.0003577453
9437,2,"(41540.7, 68444.9]",0.0,0.0,0.0,2.25642e-05,0.0002199084,0.0002344665,0.0002361442,0.000239896,0.0002424586,0.0002501611,0.0002561053,0.0002559219,0.000251703,0.000251703,0.000251703,0.0002376467,0.0002366547,0.0002122668,0.000182707,0.000182707,0.0002012327,0.0002616253,0.0002890124,0.0002132931,0.0001966075,0.0,0.0,0.0,-6.387319e-06,-6.846353e-05,4.343689e-05,7.435808e-05,8.114367e-05,8.343552e-05,4.592706e-05,-1.635947e-05,-1.885185e-05,-7.467941e-05,-7.467941e-05,-7.467941e-05,-9.352597e-05,-9.470479e-05,-0.0001110984,-6.807807e-05,-6.807807e-05,-2.334464e-05,-6.706439e-06,-3.812789e-05,-6.503556e-05,-5.684802e-05,0.0,0.0,0.0,2.531214e-05,0.000282792,0.0004314359,0.0004950616,0.0005274337,0.0005469872,0.000561607,0.0005074427,0.0005061833,0.0004760424,0.0004760424,0.0004760424,0.0004523935,0.0004519586,0.0005188134,0.0006727818,0.0006727818,0.0008291167,0.001080333,0.001472457,0.001469875,0.0003668226
9437,2,"(68444.9, 73700.4]",0.0,0.0,0.0,2.311319e-05,0.0002252276,0.00024005,0.000241752,0.0002456074,0.0002482383,0.0002561053,0.000262287,0.0002620982,0.000257754,0.000257754,0.000257754,0.0002433818,0.000242367,0.0002173891,0.000187064,0.000187064,0.000205971,0.0002677052,0.0002956639,0.0002181428,0.0002011538,0.0,0.0,0.0,-6.624313e-06,-7.143962e-05,4.33712e-05,7.51319e-05,8.209625e-05,8.445388e-05,4.607637e-05,-1.77181e-05,-2.025862e-05,-7.71645e-05,-7.71645e-05,-7.71645e-05,-9.619729e-05,-9.738763e-05,-0.0001139084,-6.97255e-05,-6.97255e-05,-2.390543e-05,-6.905517e-06,-3.922859e-05,-6.646163e-05,-5.825416e-05,0.0,0.0,0.0,2.613561e-05,0.0002916174,0.000444154,0.000509468,0.0005428813,0.0005630621,0.0005781372,0.000522847,0.0005214814,0.0004888,0.0004888,0.0004888,0.0004638082,0.0004633023,0.0005298854,0.000684577,0.000684577,0.0008433456,0.001098711,0.001498284,0.001489991,0.0003737035
9437,2,"(73700.4, 112774.0]",0.0,0.0,0.0,2.309739e-05,0.0002250713,0.0002398771,0.0002415779,0.0002454299,0.0002480586,0.0002559219,0.0002620982,0.0002619098,0.0002575748,0.0002575748,0.0002575748,0.0002432125,0.0002421984,0.0002172369,0.0001869293,0.0001869293,0.0002058181,0.0002674988,0.0002954294,0.0002179634,0.0002009965,0.0,0.0,0.0,-6.626712e-06,-7.150219e-05,4.324823e-05,7.499356e-05,8.195519e-05,8.431253e-05,4.596397e-05,-1.778471e-05,-2.032242e-05,-7.716561e-05,-7.716561e-05,-7.716561e-05,-9.616053e-05,-9.734848e-05,-0.0001138323,-6.967058e-05,-6.967058e-05,-2.388302e-05,-6.90017e-06,-3.921416e-05,-6.639792e-05,-5.821001e-05,0.0,0.0,0.0,2.613565e-05,0.0002915949,0.0004440552,0.0005093404,0.0005427484,0.0005629262,0.0005780025,0.0005227629,0.0005213917,0.0004885743,0.0004885743,0.0004885743,0.0004635244,0.000463013,0.0005293665,0.000683675,0.000683675,0.0008422128,0.001097223,0.001496321,0.001487477,0.000373252
9437,2,"(112774.0, 129554.0]",0.0,0.0,0.0,2.273381e-05,0.0002214761,0.0002359004,0.000237573,0.0002413464,0.0002439252,0.000251703,0.000257754,0.0002575748,0.000253451,0.000253451,0.000253451,0.0002393187,0.0002383207,0.0002137357,0.00018383,0.00018383,0.0002022995,0.0002627506,0.0002900324,0.0002138366,0.0001973774,0.0,0.0,0.0,-6.681891e-06,-7.294164e-05,4.041907e-05,7.18108e-05,7.870995e-05,8.106051e-05,4.337816e-05,-1.93171e-05,-2.179042e-05,-7.71912e-05,-7.71912e-05,-7.71912e-05,-9.531484e-05,-9.644776e-05,-0.0001120827,-6.84071e-05,-6.84071e-05,-2.336759e-05,-6.777159e-06,-3.88821e-05,-6.493218e-05,-5.719424e-05,0.0,0.0,0.0,2.613661e-05,0.0002910779,0.0004417842,0.000506404,0.0005396922,0.0005597995,0.0005749026,0.000520828,0.0005193261,0.000483382,0.000483382,0.000483382,0.0004569943,0.0004563552,0.0005174283,0.000662922,0.000662922,0.0008161503,0.001062986,0.001451145,0.001429632,0.0003628633
9437,2,"(129554.0, 139501.0]",0.0,0.0,0.0,2.273381e-05,0.0002214761,0.0002359004,0.000237573,0.0002413464,0.0002439252,0.000251703,0.000257754,0.0002575748,0.000253451,0.000253451,0.000253451,0.0002393187,0.0002383207,0.0002137357,0.00018383,0.00018383,0.0002022995,0.0002627506,0.0002900324,0.0002138366,0.0001973774,0.0,0.0,0.0,-6.681891e-06,-7.294164e-05,4.041907e-05,7.18108e-05,7.870995e-05,8.106051e-05,4.337816e-05,-1.93171e-05,-2.179042e-05,-7.71912e-05,-7.71912e-05,-7.71912e-05,-9.531484e-05,-9.644776e-05,-0.0001120827,-6.84071e-05,-6.84071e-05,-2.336759e-05,-6.777159e-06,-3.88821e-05,-6.493218e-05,-5.719424e-05,0.0,0.0,0.0,2.613661e-05,0.0002910779,0.0004417842,0.000506404,0.0005396922,0.0005597995,0.0005749026,0.000520828,0.0005193261,0.000483382,0.000483382,0.000483382,0.0004569943,0.0004563552,0.0005174283,0.000662922,0.000662922,0.0008161503,0.001062986,0.001451145,0.001429632,0.0003628633
9437,2,"(139501.0, 182408.0]",0.0,0.0,0.0,2.273381e-05,0.0002214761,0.0002359004,0.000237573,0.0002413464,0.0002439252,0.000251703,0.000257754,0.0002575748,0.000253451,0.000253451,0.000253451,0.0002393187,0.0002383207,0.0002137357,0.00018383,0.00018383,0.0002022995,0.0002627506,0.0002900324,0.0002138366,0.0001973774,0.0,0.0,0.0,-6.681891e-06,-7.294164e-05,4.041907e-05,7.18108e-05,7.870995e-05,8.106051e-05,4.337816e-05,-1.93171e-05,-2.179042e-05,-7.71912e-05,-7.71912e-05,-7.71912e-05,-9.531484e-05,-9.644776e-05,-0.0001120827,-6.84071e-05,-6.84071e-05,-2.336759e-05,-6.777159e-06,-3.88821e-05,-6.493218e-05,-5.719424e-05,0.0,0.0,0.0,2.613661e-05,0.0002910779,0.0004417842,0.000506404,0.0005396922,0.0005597995,0.0005749026,0.000520828,0.0005193261,0.000483382,0.000483382,0.000483382,0.0004569943,0.0004563552,0.0005174283,0.000662922,0.000662922,0.0008161503,0.001062986,0.001451145,0.001429632,0.0003628633
9437,2,"(182408.0, 198239.0]",0.0,0.0,0.0,2.147829e-05,0.0002091986,0.0002227403,0.0002243054,0.0002278682,0.0002303029,0.0002376467,0.0002433818,0.0002432125,0.0002393187,0.0002393187,0.0002393187,0.0002260562,0.0002251175,0.0002018748,0.0001735803,0.0001735803,0.0001909759,0.0002479649,0.0002736214,0.0002016636,0.000186239,0.0,0.0,0.0,-6.392938e-06,-7.020153e-05,3.708312e-05,6.681194e-05,7.335124e-05,7.558544e-05,4.000861e-05,-1.920187e-05,-2.152704e-05,-7.360928e-05,-7.360928e-05,-7.360928e-05,-9.050089e-05,-9.155652e-05,-0.0001060852,-6.4709e-05,-6.4709e-05,-2.215438e-05,-6.512436e-06,-3.695842e-05,-6.126359e-05,-5.413376e-05,0.0,0.0,0.0,2.488358e-05,0.0002768158,0.0004194217,0.0004806021,0.0005122459,0.0005313592,0.0005457132,0.000494689,0.0004932099,0.0004578096,0.0004578096,0.0004578096,0.0004321728,0.0004315142,0.0004875409,0.0006225317,0.0006225317,0.0007660827,0.0009975206,0.001362272,0.001336806,0.0003409695
9437,2,"(198239.0, 303339.0]",0.0,0.0,0.0,2.138938e-05,0.0002083302,0.0002218114,0.0002233691,0.000226917,0.0002293416,0.0002366547,0.000242367,0.0002421984,0.0002383207,0.0002383207,0.0002383207,0.0002251175,0.000224183,0.0002010366,0.0001728568,0.0001728568,0.0001901774,0.0002469239,0.0002724684,0.00020081,0.0001854556,0.0,0.0,0.0,-6.370793e-06,-6.998084e-05,3.686909e-05,6.64786e-05,7.299204e-05,7.521777e-05,3.978958e-05,-1.917466e-05,-2.148964e-05,-7.334377e-05,-7.334377e-05,-7.334377e-05,-9.01543e-05,-9.120485e-05,-0.0001056618,-6.445057e-05,-6.445057e-05,-2.207138e-05,-6.495034e-06,-3.68204e-05,-6.100994e-05,-5.391983e-05,0.0,0.0,0.0,2.479032e-05,0.0002757633,0.0004177892,0.0004787223,0.0005102445,0.0005292844,0.0005435826,0.000492772,0.0004912961,0.000455974,0.000455974,0.000455974,0.0004304099,0.0004297515,0.0004854676,0.000619783,0.000619783,0.0007626811,0.0009930764,0.001356225,0.001330621,0.0003394704
9437,2,"(303339.0, 504442.0]",0.0,0.0,0.0,1.91842e-05,0.0001868622,0.0001989666,0.0002003514,0.0002035341,0.000205709,0.0002122668,0.0002173891,0.0002172369,0.0002137357,0.0002137357,0.0002137357,0.0002018748,0.0002010366,0.0001803489,0.0001550596,0.0001550596,0.0001705913,0.0002214926,0.0002444464,0.0001801756,0.0001663691,0.0,0.0,0.0,-5.713083e-06,-6.278502e-05,3.300022e-05,5.955086e-05,6.539852e-05,6.739828e-05,3.562574e-05,-1.726528e-05,-1.934701e-05,-6.59762e-05,-6.59762e-05,-6.59762e-05,-8.116606e-05,-8.211561e-05,-9.520894e-05,-5.823272e-05,-5.823272e-05,-2.017414e-05,-6.130923e-06,-3.326694e-05,-5.508948e-05,-4.876308e-05,0.0,0.0,0.0,2.218874e-05,0.0002469419,0.0003741818,0.000428743,0.0004569327,0.000473958,0.0004866977,0.0004410343,0.0004397436,0.0004088535,0.0004088535,0.0004088535,0.0003863259,0.0003857668,0.0004367177,0.0005585829,0.0005585829,0.0006873376,0.000894876,0.001221698,0.001201576,0.0003055121
9437,2,"(504442.0, 623994.0]",0.0,0.0,0.0,1.647954e-05,0.0001606224,0.0001712602,0.000172487,0.0001752261,0.0001770965,0.000182707,0.000187064,0.0001869293,0.00018383,0.00018383,0.00018383,0.0001735803,0.0001728568,0.0001550596,0.000133494,0.000133494,0.0001470135,0.0001911214,0.0002111449,0.0001558438,0.0001436234,0.0,0.0,0.0,-4.660598e-06,-4.993659e-05,3.174796e-05,5.43251e-05,5.928138e-05,6.095578e-05,3.356658e-05,-1.19509e-05,-1.377542e-05,-5.46434e-05,-5.46434e-05,-5.46434e-05,-6.850756e-05,-6.93752e-05,-8.147943e-05,-5.01184e-05,-5.01184e-05,-1.744355e-05,-5.267913e-06,-2.816457e-05,-4.790333e-05,-4.183871e-05,0.0,0.0,0.0,1.845414e-05,0.0002061769,0.0003146198,0.000361036,0.0003846381,0.0003988944,0.0004095511,0.00036996,0.00036906,0.00034752,0.00034752,0.00034752,0.000330477,0.000330179,0.0003797069,0.000492992,0.000492992,0.0006076418,0.0007918171,0.001078922,0.00107874,0.0002685378
9437,2,"(623994.0, 771881.0]",0.0,0.0,0.0,1.647954e-05,0.0001606224,0.0001712602,0.000172487,0.0001752261,0.0001770965,0.000182707,0.000187064,0.0001869293,0.00018383,0.00018383,0.00018383,0.0001735803,0.0001728568,0.0001550596,0.000133494,0.000133494,0.0001470135,0.0001911214,0.0002111449,0.0001558438,0.0001436234,0.0,0.0,0.0,-4.660598e-06,-4.993659e-05,3.174796e-05,5.43251e-05,5.928138e-05,6.095578e-05,3.356658e-05,-1.19509e-05,-1.377542e-05,-5.46434e-05,-5.46434e-05,-5.46434e-05,-6.850756e-05,-6.93752e-05,-8.147943e-05,-5.01184e-05,-5.01184e-05,-1.744355e-05,-5.267913e-06,-2.816457e-05,-4.790333e-05,-4.183871e-05,0.0,0.0,0.0,1.845414e-05,0.0002061769,0.0003146198,0.000361036,0.0003846381,0.0003988944,0.0004095511,0.00036996,0.00036906,0.00034752,0.00034752,0.00034752,0.000330477,0.000330179,0.0003797069,0.000492992,0.000492992,0.0006076418,0.0007918171,0.001078922,0.00107874,0.0002685378
9437,2,"(771881.0, 886730.0]",0.0,0.0,0.0,1.810907e-05,0.0001766586,0.0001886344,0.0001900243,0.0001930499,0.0001951122,0.0002012327,0.000205971,0.0002058181,0.0002022995,0.0002022995,0.0002022995,0.0001909759,0.0001901774,0.0001705913,0.0001470135,0.0001470135,0.0001621294,0.0002110944,0.0002334615,0.0001725699,0.0001587108,0.0,0.0,0.0,-4.816554e-06,-4.995051e-05,3.910563e-05,6.36256e-05,6.899093e-05,7.077774e-05,4.055196e-05,-9.561954e-06,-1.160957e-05,-5.747486e-05,-5.747486e-05,-5.747486e-05,-7.368417e-05,-7.469931e-05,-8.899707e-05,-5.498507e-05,-5.498507e-05,-1.909062e-05,-5.571748e-06,-3.024982e-05,-5.313774e-05,-4.575252e-05,0.0,0.0,0.0,1.953787e-05,0.000219377,0.0003375196,0.0003879928,0.0004132334,0.0004284776,0.0004397758,0.0003957937,0.0003950559,0.0003773998,0.0003773998,0.0003773998,0.0003614711,0.0003613631,0.0004226439,0.000557526,0.000557526,0.000688229,0.0008975321,0.001220714,0.001241157,0.0003024368
