MAT,,,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437
MT,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
E,,,"(1e-05, 198.239]","(198.239, 823.498]","(823.498, 2235.62]","(2235.62, 9286.92]","(9286.92, 18928.2]","(18928.2, 27147.8]","(27147.8, 41540.7]","(41540.7, 112774.0]","(112774.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 716839.0]","(716839.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]","(1e-05, 198.239]","(198.239, 823.498]","(823.498, 2235.62]","(2235.62, 9286.92]","(9286.92, 18928.2]","(18928.2, 27147.8]","(27147.8, 41540.7]","(41540.7, 112774.0]","(112774.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 716839.0]","(716839.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]","(1e-05, 198.239]","(198.239, 823.498]","(823.498, 2235.62]","(2235.62, 9286.92]","(9286.92, 18928.2]","(18928.2, 27147.8]","(27147.8, 41540.7]","(41540.7, 112774.0]","(112774.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 716839.0]","(716839.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]"
MAT,MT,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9437,2,"(27147.8, 41540.7]",0.0,0.0,2.101744e-05,0.0002130922,0.0002274725,0.000230571,0.0002350764,0.0002458695,0.0002439252,0.0002303029,0.0002293416,0.000205709,0.0001770965,0.0001890801,0.0002537599,0.0002804181,0.0002070278,0.0001907182,0.0,0.0,-5.759411e-06,-6.488428e-05,4.689562e-05,7.604765e-05,8.192597e-05,6.746634e-06,-7.161795e-05,-9.018206e-05,-9.134362e-05,-0.0001075509,-6.600125e-05,-3.665258e-05,-6.474591e-06,-3.67595e-05,-6.3207e-05,-5.506773e-05,0.0,0.0,2.328213e-05,0.0002717787,0.0004214347,0.0004908926,0.0005268905,0.0005115966,0.0004598071,0.0004377941,0.0004374438,0.0005044635,0.0006569055,0.0007483531,0.001055469,0.001437758,0.00144199,0.0003577453
9437,2,"(41540.7, 112774.0]",0.0,0.0,2.200579e-05,0.0002230524,0.0002379663,0.0002411756,0.0002458695,0.0002572627,0.0002552788,0.0002410361,0.0002400307,0.0002152935,0.0001852787,0.000197749,0.0002652042,0.0002929231,0.00021614,0.0001992821,0.0,0.0,-6.16886e-06,-7.030245e-05,4.7116e-05,7.77852e-05,8.397814e-05,5.345688e-06,-7.618773e-05,-9.512712e-05,-9.631165e-05,-0.0001127628,-6.904835e-05,-3.832812e-05,-6.824375e-06,-3.878801e-05,-6.586686e-05,-5.767764e-05,0.0,0.0,2.472868e-05,0.0002881345,0.0004454323,0.0005185455,0.0005566676,0.0005409685,0.0004836624,0.0004591679,0.0004586869,0.0005252547,0.0006794579,0.0007737335,0.001090691,0.001487081,0.001480741,0.000370757
9437,2,"(112774.0, 182408.0]",0.0,0.0,2.185671e-05,0.0002214761,0.0002361023,0.000239277,0.0002439252,0.0002552788,0.000253451,0.0002393187,0.0002383207,0.0002137357,0.00018383,0.0001961155,0.0002627506,0.0002900324,0.0002138366,0.0001973774,0.0,0.0,-6.310049e-06,-7.294164e-05,4.419979e-05,7.484495e-05,8.106051e-05,3.090783e-06,-7.71912e-05,-9.531484e-05,-9.644776e-05,-0.0001120827,-6.84071e-05,-3.791427e-05,-6.777159e-06,-3.88821e-05,-6.493218e-05,-5.719424e-05,0.0,0.0,2.50399e-05,0.0002910779,0.0004481155,0.0005213442,0.0005597995,0.0005446316,0.000483382,0.0004569943,0.0004563552,0.0005174283,0.000662922,0.0007545309,0.001062986,0.001451145,0.001429632,0.0003628633
9437,2,"(182408.0, 198239.0]",0.0,0.0,2.064963e-05,0.0002091986,0.0002229293,0.0002259143,0.0002303029,0.0002410361,0.0002393187,0.0002260562,0.0002251175,0.0002018748,0.0001735803,0.0001851515,0.0002479649,0.0002736214,0.0002016636,0.000186239,0.0,0.0,-6.037176e-06,-7.020153e-05,4.066357e-05,6.968783e-05,7.558544e-05,1.966355e-06,-7.360928e-05,-9.050089e-05,-9.155652e-05,-0.0001060852,-6.4709e-05,-3.589851e-05,-6.512436e-06,-3.695842e-05,-6.126359e-05,-5.413376e-05,0.0,0.0,2.383945e-05,0.0002768158,0.000425416,0.0004948043,0.0005313592,0.0005171205,0.0004578096,0.0004321728,0.0004315142,0.0004875409,0.0006225317,0.000708355,0.0009975206,0.001362272,0.001336806,0.0003409695
9437,2,"(198239.0, 303339.0]",0.0,0.0,2.056415e-05,0.0002083302,0.0002219995,0.0002249712,0.0002293416,0.0002400307,0.0002383207,0.0002251175,0.000224183,0.0002010366,0.0001728568,0.0001843781,0.0002469239,0.0002724684,0.00020081,0.0001854556,0.0,0.0,-6.016264e-06,-6.998084e-05,4.043517e-05,6.934312e-05,7.521777e-05,1.905814e-06,-7.334377e-05,-9.01543e-05,-9.120485e-05,-0.0001056618,-6.445057e-05,-3.575885e-05,-6.495034e-06,-3.68204e-05,-6.100994e-05,-5.391983e-05,0.0,0.0,2.37501e-05,0.0002757633,0.0004237593,0.0004928699,0.0005292844,0.0005151081,0.000455974,0.0004304099,0.0004297515,0.0004854676,0.000619783,0.0007052159,0.0009930764,0.001356225,0.001330621,0.0003394704
9437,2,"(303339.0, 504442.0]",0.0,0.0,1.844405e-05,0.0001868622,0.0001991338,0.0002017886,0.000205709,0.0002152935,0.0002137357,0.0002018748,0.0002010366,0.0001803489,0.0001550596,0.0001653909,0.0002214926,0.0002444464,0.0001801756,0.0001663691,0.0,0.0,-5.395155e-06,-6.278502e-05,3.619789e-05,6.212258e-05,6.739828e-05,1.641107e-06,-6.59762e-05,-8.116606e-05,-8.211561e-05,-9.520894e-05,-5.823272e-05,-3.246615e-05,-6.130923e-06,-3.326694e-05,-5.508948e-05,-4.876308e-05,0.0,0.0,2.125768e-05,0.0002469419,0.0003795275,0.0004413949,0.000473958,0.0004611246,0.0004088535,0.0003863259,0.0003857668,0.0004367177,0.0005585829,0.00063556,0.000894876,0.001221698,0.001201576,0.0003055121
9437,2,"(504442.0, 716839.0]",0.0,0.0,1.584374e-05,0.0001606224,0.0001714084,0.0001737239,0.0001770965,0.0001852787,0.00018383,0.0001735803,0.0001728568,0.0001550596,0.000133494,0.0001424869,0.0001911214,0.0002111449,0.0001558438,0.0001436234,0.0,0.0,-4.401239e-06,-4.993659e-05,3.446708e-05,5.650481e-05,6.095578e-05,4.30171e-06,-5.46434e-05,-6.850756e-05,-6.93752e-05,-8.147943e-05,-5.01184e-05,-2.799675e-05,-5.267913e-06,-2.816457e-05,-4.790333e-05,-4.183871e-05,0.0,0.0,1.767979e-05,0.0002061769,0.0003191675,0.000371629,0.0003988944,0.0003874825,0.00034752,0.000330477,0.000330179,0.0003797069,0.000492992,0.0005615365,0.0007918171,0.001078922,0.00107874,0.0002685378
9437,2,"(716839.0, 886730.0]",0.0,0.0,1.688585e-05,0.0001712893,0.0001829784,0.0001854754,0.0001890801,0.000197749,0.0001961155,0.0001851515,0.0001843781,0.0001653909,0.0001424869,0.0001521861,0.000204407,0.0002259894,0.0001669697,0.0001536592,0.0,0.0,-4.499205e-06,-4.994585e-05,3.951688e-05,6.281095e-05,6.748912e-05,6.968355e-06,-5.652682e-05,-7.195092e-05,-7.291668e-05,-8.647999e-05,-5.33556e-05,-2.978403e-05,-5.470017e-06,-2.955163e-05,-5.138514e-05,-4.444208e-05,0.0,0.0,1.837041e-05,0.0002149573,0.0003346644,0.0003900492,0.0004185725,0.0004060417,0.0003673954,0.0003510935,0.0003509219,0.0004082676,0.0005359185,0.000610847,0.0008621363,0.001173238,0.001186776,0.0002910866
9437,2,"(886730.0, 1807290.0]",0.0,0.0,2.25775e-05,0.0002292858,0.0002454938,0.000248917,0.0002537599,0.0002652042,0.0002627506,0.0002479649,0.0002469239,0.0002214926,0.0001911214,0.000204407,0.0002753687,0.0003049618,0.0002258153,0.0002071663,0.0,0.0,-5.453896e-06,-5.717529e-05,6.09613e-05,9.153514e-05,9.759951e-05,1.629983e-05,-7.060742e-05,-9.316622e-05,-9.458015e-05,-0.0001146968,-7.123778e-05,-3.971132e-05,-6.879995e-06,-3.810867e-05,-6.969319e-05,-5.90784e-05,0.0,0.0,2.315902e-05,0.0002731683,0.0004310752,0.0005035234,0.0005399983,0.0005221181,0.0004824103,0.000466231,0.000466443,0.0005569636,0.0007485746,0.0008544628,0.001208227,0.001639524,0.001699345,0.0004040384
9437,2,"(1807290.0, 3206450.0]",0.0,0.0,2.489184e-05,0.0002529679,0.0002712244,0.0002750572,0.0002804181,0.0002929231,0.0002900324,0.0002736214,0.0002724684,0.0002444464,0.0002111449,0.0002259894,0.0003049618,0.0003381446,0.0002507398,0.000229574,0.0,0.0,-5.63418e-06,-5.658465e-05,7.262018e-05,0.0001059477,0.0001125062,2.262108e-05,-7.464072e-05,-0.0001008736,-0.0001025193,-0.0001261323,-7.872151e-05,-4.392092e-05,-7.421983e-06,-4.115197e-05,-7.769485e-05,-6.517274e-05,0.0,0.0,2.455934e-05,0.0002912606,0.0004637701,0.0005424846,0.0005814556,0.0005609387,0.0005258724,0.0005120985,0.0005126528,0.0006225691,0.0008489722,0.0009698666,0.001372866,0.001859618,0.001955946,0.0004563238
9437,2,"(3206450.0, 5283130.0]",0.0,0.0,1.832431e-05,0.0001863946,0.000200204,0.0002030687,0.0002070278,0.00021614,0.0002138366,0.0002016636,0.00020081,0.0001801756,0.0001558438,0.0001669697,0.0002258153,0.0002507398,0.0001862948,0.0001701188,0.0,0.0,-3.787708e-06,-3.553477e-05,5.857684e-05,8.273674e-05,8.74367e-05,2.101719e-05,-5.198772e-05,-7.263703e-05,-7.393372e-05,-9.271553e-05,-5.833009e-05,-3.267762e-05,-5.522673e-06,-2.966268e-05,-5.824472e-05,-4.820416e-05,0.0,0.0,1.713976e-05,0.0002048591,0.0003302741,0.0003871009,0.0004146284,0.0003987007,0.0003813174,0.0003751731,0.0003758959,0.0004667159,0.000648117,0.0007411264,0.001050381,0.001419748,0.001520334,0.0003464761
9437,2,"(5283130.0, 20000000.0]",0.0,0.0,1.695216e-05,0.0001722049,0.0001844972,0.000187083,0.0001907182,0.0001992821,0.0001973774,0.000186239,0.0001854556,0.0001663691,0.0001436234,0.0001536592,0.0002071663,0.000229574,0.0001701188,0.0001559353,0.0,0.0,-3.967111e-06,-4.074875e-05,4.760637e-05,7.043198e-05,7.493829e-05,1.383129e-05,-5.1881e-05,-6.925031e-05,-7.03395e-05,-8.590094e-05,-5.342126e-05,-2.973675e-05,-4.987508e-06,-2.820727e-05,-5.247813e-05,-4.426153e-05,0.0,0.0,1.706493e-05,0.0002018211,0.0003198529,0.0003738648,0.0004008265,0.0003871596,0.0003602071,0.0003493704,0.0003496329,0.0004208538,0.0005696221,0.0006504763,0.0009202901,0.001247752,0.001302596,0.0003068858
9437,18,"(1e-05, 198.239]",0.0002055636,0.0001713269,0.0001191398,1.173884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009027308,0.001001028,0.0009504644,6.923105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.232734e-05,-1.050242e-05,0.0002181749,2.121278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9437,18,"(198.239, 823.498]",0.0003383225,0.000283165,0.0001849777,1.829284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001001028,0.001155908,0.00109003,8.221181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948047e-05,0.0001266757,0.0003719934,3.911155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9437,18,"(823.498, 2235.62]",0.0003093353,0.0002647719,0.0001838853,1.287604e-05,-5.630605e-06,-5.652616e-06,-5.759411e-06,-6.16886e-06,-6.310049e-06,-6.037176e-06,-6.016264e-06,-5.395155e-06,-4.401239e-06,-4.499205e-06,-5.453896e-06,-5.63418e-06,-3.787708e-06,-3.967111e-06,0.0009504644,0.00109003,0.001060241,8.80236e-05,5.016512e-06,3.777754e-06,3.457094e-06,5.250981e-06,5.928684e-06,5.01376e-06,4.955376e-06,3.937807e-06,2.077076e-06,1.240793e-06,5.757723e-07,2.117554e-06,1.122619e-06,2.014194e-06,4.26044e-05,0.000130769,0.0003662841,2.186296e-05,-2.383084e-05,-2.692139e-05,-2.911327e-05,-2.944223e-05,-1.939162e-05,-1.473941e-05,-1.441258e-05,-6.354295e-06,4.482382e-06,6.108344e-06,1.054126e-05,1.100886e-05,4.07384e-05,7.361443e-07
9437,18,"(2235.62, 9286.92]",4.373851e-05,3.939172e-05,2.002295e-05,-6.365978e-05,-6.376516e-05,-6.370806e-05,-6.488428e-05,-7.030245e-05,-7.294164e-05,-7.020153e-05,-6.998084e-05,-6.278502e-05,-4.993659e-05,-4.994585e-05,-5.717529e-05,-5.658465e-05,-3.553477e-05,-4.074875e-05,6.923105e-05,8.221181e-05,8.80236e-05,0.0001535169,9.16275e-05,7.471848e-05,7.009468e-05,9.006089e-05,9.092033e-05,7.309395e-05,7.196006e-05,5.276324e-05,2.689997e-05,1.673448e-05,9.452853e-06,3.119872e-05,1.104438e-05,2.743447e-05,2.79818e-05,3.772007e-05,3.526258e-05,-0.0002606526,-0.000343526,-0.0003859745,-0.0004177771,-0.0004251956,-0.0002641325,-0.0001893674,-0.0001839584,-4.06831e-05,0.0001605331,0.0001998611,0.0003145799,0.00037268,0.0008694989,5.952138e-05
9437,18,"(9286.92, 18928.2]",0.0,0.0,3.295744e-06,3.62204e-05,4.460156e-05,4.594781e-05,4.689562e-05,4.7116e-05,4.419979e-05,4.066357e-05,4.043517e-05,3.619789e-05,3.446708e-05,3.951688e-05,6.09613e-05,7.262018e-05,5.857684e-05,4.760637e-05,0.0,0.0,5.016512e-06,9.16275e-05,9.461629e-05,9.330275e-05,9.203661e-05,7.648317e-05,4.445945e-05,2.252627e-05,2.114032e-05,-8.2697e-07,-4.416807e-06,-3.670418e-07,6.154905e-06,1.071598e-05,-1.615151e-05,8.725283e-07,0.0,0.0,-1.045726e-05,-0.0001007562,-9.761096e-05,-0.0001022219,-0.0001122943,-0.0001242918,-1.895418e-05,3.074983e-05,3.485673e-05,0.0001750531,0.0003967903,0.0004658018,0.0006836501,0.0008875599,0.001279926,0.0001952115
9437,18,"(18928.2, 27147.8]",0.0,0.0,5.980817e-06,6.319934e-05,7.288532e-05,7.455357e-05,7.604765e-05,7.77852e-05,7.484495e-05,6.968783e-05,6.934312e-05,6.212258e-05,5.650481e-05,6.281095e-05,9.153514e-05,0.0001059477,8.273674e-05,7.043198e-05,0.0,0.0,3.777754e-06,7.471848e-05,9.330275e-05,9.624124e-05,9.59242e-05,7.112815e-05,3.085179e-05,8.210195e-06,6.781213e-06,-1.555168e-05,-1.299798e-05,-5.166445e-06,5.021642e-06,4.894471e-06,-2.328119e-05,-6.521301e-06,0.0,0.0,-6.249419e-06,-5.351566e-05,-2.946151e-05,-2.383988e-05,-2.790974e-05,-4.097275e-05,4.760834e-05,8.972412e-05,9.341191e-05,0.0002304823,0.000453881,0.0005296481,0.0007714257,0.001011115,0.00136873,0.0002283623
9437,18,"(27147.8, 41540.7]",0.0,0.0,6.532847e-06,6.871593e-05,7.86065e-05,8.032547e-05,8.192597e-05,8.397814e-05,8.106051e-05,7.558544e-05,7.521777e-05,6.739828e-05,6.095578e-05,6.748912e-05,9.759951e-05,0.0001125062,8.74367e-05,7.493829e-05,0.0,0.0,3.457094e-06,7.009468e-05,9.203661e-05,9.59242e-05,9.586111e-05,6.921059e-05,2.738215e-05,4.722905e-06,3.292971e-06,-1.899655e-05,-1.501612e-05,-6.366931e-06,4.642028e-06,3.502506e-06,-2.477247e-05,-8.304929e-06,0.0,0.0,-5.25373e-06,-4.247665e-05,-1.404366e-05,-6.239621e-06,-8.993463e-06,-2.225899e-05,6.224077e-05,0.0001024785,0.0001060564,0.0002418036,0.0004643848,0.0005411819,0.0007868205,0.001033109,0.001381335,0.0002344397
9437,18,"(41540.7, 112774.0]",0.0,0.0,-1.823172e-07,6.083381e-07,5.852561e-06,6.580522e-06,6.746634e-06,5.345688e-06,3.090783e-06,1.966355e-06,1.905814e-06,1.641107e-06,4.30171e-06,6.968355e-06,1.629983e-05,2.262108e-05,2.101719e-05,1.383129e-05,0.0,0.0,5.250981e-06,9.006089e-05,7.648317e-05,7.112815e-05,6.921059e-05,6.668064e-05,5.013234e-05,3.362058e-05,3.257579e-05,1.571051e-05,6.520593e-06,5.796798e-06,7.136994e-06,1.556975e-05,-3.95395e-06,9.764291e-06,0.0,0.0,-1.254681e-05,-0.0001278282,-0.0001469925,-0.0001612038,-0.0001752957,-0.0001835669,-8.388765e-05,-3.724455e-05,-3.360596e-05,7.902059e-05,0.0002503646,0.0002972513,0.0004424979,0.0005644575,0.0009066477,0.0001183994
9437,18,"(112774.0, 182408.0]",0.0,0.0,-7.012261e-06,-6.918596e-05,-6.984373e-05,-7.028943e-05,-7.161795e-05,-7.618773e-05,-7.71912e-05,-7.360928e-05,-7.334377e-05,-6.59762e-05,-5.46434e-05,-5.652682e-05,-7.060742e-05,-7.464072e-05,-5.198772e-05,-5.1881e-05,0.0,0.0,5.928684e-06,9.092033e-05,4.445945e-05,3.085179e-05,2.738215e-05,5.013234e-05,6.40384e-05,5.832976e-05,5.79671e-05,5.141976e-05,3.03931e-05,1.994421e-05,1.029859e-05,2.60901e-05,2.099956e-05,2.941145e-05,0.0,0.0,-1.690109e-05,-0.0001834642,-0.0002456305,-0.0002783675,-0.0002999577,-0.0003002854,-0.000213831,-0.0001742843,-0.0001716569,-0.0001163488,-4.71478e-05,-4.432431e-05,-4.389398e-05,-8.578452e-05,0.0001496981,-3.557713e-05
9437,18,"(182408.0, 198239.0]",0.0,0.0,-8.478516e-06,-8.466175e-05,-8.765728e-05,-8.849424e-05,-9.018206e-05,-9.512712e-05,-9.531484e-05,-9.050089e-05,-9.01543e-05,-8.116606e-05,-6.850756e-05,-7.195092e-05,-9.316622e-05,-0.0001008736,-7.263703e-05,-6.925031e-05,0.0,0.0,5.01376e-06,7.309395e-05,2.252627e-05,8.210195e-06,4.722905e-06,3.362058e-05,5.832976e-05,5.909629e-05,5.914483e-05,5.916747e-05,3.717327e-05,2.451339e-05,1.157081e-05,2.680576e-05,2.979554e-05,3.457191e-05,0.0,0.0,-1.503675e-05,-0.0001669452,-0.0002335195,-0.0002667461,-0.0002863477,-0.0002824736,-0.0002245178,-0.0001986798,-0.000197229,-0.0001843915,-0.0001820334,-0.0002008931,-0.0002698093,-0.0003802642,-0.0002571865,-0.0001006659
9437,18,"(198239.0, 303339.0]",0.0,0.0,-8.570095e-06,-8.562883e-05,-8.877169e-05,-8.963329e-05,-9.134362e-05,-9.631165e-05,-9.644776e-05,-9.155652e-05,-9.120485e-05,-8.211561e-05,-6.93752e-05,-7.291668e-05,-9.458015e-05,-0.0001025193,-7.393372e-05,-7.03395e-05,0.0,0.0,4.955376e-06,7.196006e-05,2.114032e-05,6.781213e-06,3.292971e-06,3.257579e-05,5.79671e-05,5.914483e-05,5.921951e-05,5.966062e-05,3.760733e-05,2.48087e-05,1.165758e-05,2.685396e-05,3.035658e-05,3.490349e-05,0.0,0.0,-1.491639e-05,-0.0001658724,-0.0002327131,-0.0002659643,-0.0002854356,-0.0002812942,-0.0002251627,-0.0002002028,-0.0001988272,-0.0001886976,-0.0001905925,-0.0002108282,-0.000284144,-0.0003989433,-0.0002830466,-0.0001047888
