MAT,,,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237
MT,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
E,,,"(1e-05, 198.239]","(198.239, 823.498]","(823.498, 2235.62]","(2235.62, 9286.92]","(9286.92, 17741.7]","(17741.7, 23414.1]","(23414.1, 27147.8]","(27147.8, 41540.7]","(41540.7, 68444.9]","(68444.9, 112774.0]","(112774.0, 129554.0]","(129554.0, 139501.0]","(139501.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 716839.0]","(716839.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]","(1e-05, 198.239]","(198.239, 823.498]","(823.498, 2235.62]","(2235.62, 9286.92]","(9286.92, 17741.7]","(17741.7, 23414.1]","(23414.1, 27147.8]","(27147.8, 41540.7]","(41540.7, 68444.9]","(68444.9, 112774.0]","(112774.0, 129554.0]","(129554.0, 139501.0]","(139501.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 716839.0]","(716839.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]","(1e-05, 198.239]","(198.239, 823.498]","(823.498, 2235.62]","(2235.62, 9286.92]","(9286.92, 17741.7]","(17741.7, 23414.1]","(23414.1, 27147.8]","(27147.8, 41540.7]","(41540.7, 68444.9]","(68444.9, 112774.0]","(112774.0, 129554.0]","(129554.0, 139501.0]","(139501.0, 182408.0]","(182408.0, 198239.0]","(198239.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 716839.0]","(716839.0, 886730.0]","(886730.0, 1807290.0]","(1807290.0, 3206450.0]","(3206450.0, 5283130.0]","(5283130.0, 20000000.0]"
MAT,MT,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9237,2,"(1e-05, 198.239]",0.000470402,2.430472e-05,2.800249e-06,3.667843e-07,-3.302825e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020003e-05,-1.21833e-07,-1.197171e-07,-1.36539e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001392298,-5.988238e-05,-7.098063e-06,-6.651811e-07,5.30716e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,2,"(198.239, 823.498]",2.430472e-05,2.565369e-05,1.098681e-05,2.047512e-06,5.124639e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.200812e-07,3.259302e-07,3.300625e-07,3.7644e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.486992e-05,-7.665513e-05,-4.771508e-05,-1.190652e-05,-4.589887e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,2,"(823.498, 2235.62]",2.800249e-06,1.098681e-05,2.18897e-05,4.358287e-06,1.315328e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37702e-07,1.072397e-06,1.07735e-06,1.22873e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.166379e-06,-3.729921e-05,-9.57225e-05,-2.644938e-05,-1.20204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,2,"(2235.62, 9286.92]",3.667843e-07,2.047512e-06,4.358287e-06,0.001082584,0.001257243,0.001218811,0.001031808,0.0008929001,0.0008929001,0.0007762066,0.0004748274,0.0004748274,0.0004748274,0.0004748274,0.0004748274,0.0003725855,0.0002674651,0.0002674651,-0.0005073361,9.731943e-05,0.0001003884,0.0002656107,1.95757e-08,1.524519e-07,1.531559e-07,0.001496099,0.001496124,0.001762304,0.001689228,0.001609454,0.001609454,0.0002230698,-0.001254943,-0.001254943,-0.001254943,-0.001254943,-0.001254943,-0.0006392048,-0.0003667464,-0.0003667464,0.000466027,0.0007228077,0.0008874662,0.0009203354,-3.297752e-07,-7.294498e-06,-1.948316e-05,0.000278876,0.0003473243,0.0004711738,0.0003081012,0.0001835383,0.0001835383,-6.800918e-05,-0.000807219,-0.000807219,-0.000807219,-0.000807219,-0.000807219,-0.000823436,-0.0008386305,-0.0008386305,7.334457e-05,0.001245083,0.001924256,0.00284335
9237,2,"(9286.92, 17741.7]",-3.302825e-08,5.124639e-07,1.315328e-06,0.001257243,0.001460751,0.001416593,0.001199239,0.001037786,0.001037786,0.0009022057,0.0005520491,0.0005520491,0.0005520491,0.0005520491,0.0005520491,0.0004331783,0.0003109608,0.0003109608,-0.0005917458,0.0001133692,0.0001185029,0.0003091208,0.0,0.0,0.0,0.001732108,0.001732137,0.002044048,0.001960818,0.001869959,0.001869959,0.0002556515,-0.001465348,-0.001465348,-0.001465348,-0.001465348,-0.001465348,-0.0007442337,-0.0004251474,-0.0004251474,0.0005423506,0.0008393156,0.001030317,0.001067692,-2.300783e-08,-2.102126e-06,-6.199923e-06,0.0003275351,0.0004045008,0.0005476288,0.0003592737,0.0002153988,0.0002153988,-7.656944e-05,-0.0009345614,-0.0009345614,-0.0009345614,-0.0009345614,-0.0009345614,-0.0009520807,-0.0009684955,-0.0009684955,9.342433e-05,0.0014545,0.002244227,0.003308026
9237,2,"(17741.7, 23414.1]",0.0,0.0,0.0,0.001218811,0.001416593,0.0013765,0.001165243,0.00100832,0.00100832,0.0008770557,0.000538045,0.000538045,0.000538045,0.000538045,0.000538045,0.0004221781,0.000303049,0.000303049,-0.000594944,0.0001126258,0.0001326253,0.0003042827,0.0,0.0,0.0,0.001618212,0.00161824,0.00194563,0.001881083,0.00181062,0.00181062,0.0002137596,-0.00148864,-0.00148864,-0.00148864,-0.00148864,-0.00148864,-0.0007356452,-0.000402452,-0.000402452,0.0005336986,0.000808032,0.0009900189,0.001018397,0.0,0.0,0.0,0.0003090114,0.000381826,0.000532084,0.0003603669,0.000229201,0.000229201,-5.067873e-05,-0.000873147,-0.000873147,-0.000873147,-0.000873147,-0.000873147,-0.0008774336,-0.00088145,-0.00088145,0.0001691368,0.00148396,0.002254606,0.003245749
