MAT,,,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237
MT,,,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,18,18,18,102,102,102,102,102,102,102,102,102,102,102
E,,,"(1e-05, 468.471]","(468.471, 2235.62]","(2235.62, 9286.92]","(9286.92, 41540.7]","(41540.7, 112774.0]","(112774.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 823498.0]","(823498.0, 1807290.0]","(1807290.0, 3683540.0]","(3683540.0, 20000000.0]","(1e-05, 468.471]","(468.471, 2235.62]","(2235.62, 9286.92]","(9286.92, 41540.7]","(41540.7, 112774.0]","(112774.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 823498.0]","(823498.0, 1807290.0]","(1807290.0, 3683540.0]","(3683540.0, 20000000.0]","(1e-05, 468.471]","(468.471, 2235.62]","(2235.62, 9286.92]","(9286.92, 41540.7]","(41540.7, 112774.0]","(112774.0, 303339.0]","(303339.0, 504442.0]","(504442.0, 823498.0]","(823498.0, 1807290.0]","(1807290.0, 3683540.0]","(3683540.0, 20000000.0]"
MAT,MT,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9237,2,"(1e-05, 468.471]",0.0002406906,4.487918e-06,3.835172e-07,-1.106789e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.661772e-06,-1.449133e-07,-1.64592e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000107685,-1.637717e-05,-9.829112e-07,1.926953e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,2,"(468.471, 2235.62]",4.487918e-06,2.065726e-05,4.217647e-06,3.546258e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64452e-07,1.030728e-06,1.17686e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.15031e-06,-8.69811e-05,-2.556426e-05,-3.925986e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,2,"(2235.62, 9286.92]",3.835172e-07,4.217647e-06,0.001082584,0.0010687,0.0008225203,0.0004748274,0.0003725855,0.0002674651,-0.0004422761,0.0001289342,0.0002384731,5.45602e-08,1.529922e-07,0.001496099,0.001610731,0.001036397,-0.001254943,-0.0006392048,-0.0003667464,0.0004635127,0.0006893391,0.0009231115,-4.579085e-07,-1.814749e-05,0.000278876,0.0003057875,5.12789e-05,-0.000807219,-0.000823436,-0.0008386305,-1.28965e-06,0.001314296,0.002556596
9237,2,"(9286.92, 41540.7]",-1.106789e-08,3.546258e-07,0.0010687,0.001057251,0.0008146998,0.0004711237,0.000368718,0.0002634291,-0.0004516396,0.0001295457,0.0002390321,0.0,0.0,0.001443793,0.001566479,0.001007757,-0.001273608,-0.0006418559,-0.0003623116,0.0004561547,0.0006714781,0.0008960315,-5.283193e-09,-1.610317e-06,0.0002847328,0.0003170738,7.23913e-05,-0.0007728665,-0.0007830083,-0.0007925106,4.106001e-05,0.001332302,0.002534872
9237,2,"(41540.7, 112774.0]",0.0,0.0,0.0008225203,0.0008146998,0.0006284652,0.00036377,0.0002837865,0.0002015511,-0.0003557765,9.952254e-05,0.0001852838,0.0,0.0,0.001098349,0.001194023,0.0007653641,-0.0009910377,-0.0004995991,-0.0002821421,0.0003466629,0.00050931,0.0006795341,0.0,0.0,0.0002272726,0.0002564605,6.984543e-05,-0.0005816608,-0.0005879348,-0.0005938133,4.764985e-05,0.001034306,0.001943548
9237,2,"(112774.0, 303339.0]",0.0,0.0,0.0004748274,0.0004711237,0.00036377,0.000211833,0.000165978,0.000118832,-0.0002162474,6.296715e-05,0.0001113389,0.0,0.0,0.0005949512,0.0006691413,0.0004377416,-0.000619619,-0.0002962263,-0.000153128,0.0002084101,0.0002932051,0.0003854578,0.0,0.0,0.0001183663,0.0001450289,4.970191e-05,-0.000317411,-0.000311987,-0.000306905,7.878777e-05,0.0006516098,0.001170313
