MAT,,,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437
MT,,,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,18,18,18,102,102,102,102,102,102,102,102,102,102,102
E,,,"(1e-05, 504.442]","(504.442, 1678.42]","(1678.42, 10767.8]","(10767.8, 44730.4]","(44730.4, 97263.9]","(97263.9, 303339.0]","(303339.0, 504442.0]","(504442.0, 771881.0]","(771881.0, 1946060.0]","(1946060.0, 4270930.0]","(4270930.0, 20000000.0]","(1e-05, 504.442]","(504.442, 1678.42]","(1678.42, 10767.8]","(10767.8, 44730.4]","(44730.4, 97263.9]","(97263.9, 303339.0]","(303339.0, 504442.0]","(504442.0, 771881.0]","(771881.0, 1946060.0]","(1946060.0, 4270930.0]","(4270930.0, 20000000.0]","(1e-05, 504.442]","(504.442, 1678.42]","(1678.42, 10767.8]","(10767.8, 44730.4]","(44730.4, 97263.9]","(97263.9, 303339.0]","(303339.0, 504442.0]","(504442.0, 771881.0]","(771881.0, 1946060.0]","(1946060.0, 4270930.0]","(4270930.0, 20000000.0]"
MAT,MT,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9437,2,"(1e-05, 504.442]",0.003532205,0.001855298,0.0002233406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002003615,0.0003092489,5.391509e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003557957,0.002487312,0.0005966157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9437,2,"(504.442, 1678.42]",0.001855298,0.00132967,0.000152678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001587368,0.0002291622,3.801988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001366605,0.001112714,0.0002779778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9437,2,"(1678.42, 10767.8]",0.0002233406,0.000152678,0.0001981115,0.000203027,0.0002142912,0.0002064191,0.0001797142,0.0001545097,0.000219828,0.0002192566,0.0001654707,1.868057e-05,2.8178e-05,-4.373062e-05,5.556962e-05,6.17044e-06,-7.202771e-05,-9.498271e-05,-5.800646e-05,-8.961977e-06,-4.160112e-05,-4.916331e-05,0.0001859498,0.0001600865,0.0002736465,0.0004365646,0.0004637318,0.0003976493,0.0004351736,0.0005560057,0.000857323,0.001245023,0.0003846001
9437,2,"(10767.8, 44730.4]",0.0,0.0,0.000203027,0.0002305229,0.0002432017,0.0002340624,0.0002037339,0.0001753878,0.000250295,0.0002501243,0.0001885759,0.0,0.0,-4.931547e-05,6.831536e-05,1.200501e-05,-7.861805e-05,-0.0001065745,-6.53853e-05,-9.758849e-06,-4.653654e-05,-5.525991e-05,0.0,0.0,0.0002528053,0.0004819789,0.0005110273,0.0004455652,0.0004993097,0.0006496022,0.001004584,0.001460993,0.0004519029
9437,2,"(44730.4, 97263.9]",0.0,0.0,0.0002142912,0.0002432017,0.0002566395,0.000247037,0.0002150284,0.000185056,0.0002638821,0.0002635596,0.0001987628,0.0,0.0,-5.377207e-05,7.068573e-05,1.132124e-05,-8.371546e-05,-0.0001126134,-6.896625e-05,-1.032881e-05,-4.922249e-05,-5.83197e-05,0.0,0.0,0.0002694656,0.0005125323,0.0005437671,0.0004716812,0.0005247827,0.000679141,0.001049554,0.001525909,0.000471816
9437,2,"(97263.9, 303339.0]",0.0,0.0,0.0002064191,0.0002340624,0.000247037,0.0002379504,0.0002071195,0.0001781189,0.0002535639,0.0002529623,0.0001908795,0.0,0.0,-5.523537e-05,6.525037e-05,8.239902e-06,-8.208899e-05,-0.0001087357,-6.635954e-05,-1.002374e-05,-4.763335e-05,-5.614437e-05,0.0,0.0,0.0002648481,0.000501319,0.0005325497,0.0004570923,0.0005010275,0.0006411572,0.0009894999,0.001437367,0.0004441016
9437,2,"(303339.0, 504442.0]",0.0,0.0,0.0001797142,0.0002037339,0.0002150284,0.0002071195,0.0001803489,0.0001550596,0.0002206489,0.0002201061,0.0001660931,0.0,0.0,-4.881685e-05,5.614923e-05,6.551109e-06,-7.204551e-05,-9.520894e-05,-5.823272e-05,-9.085447e-06,-4.182246e-05,-4.931869e-05,0.0,0.0,0.0002312341,0.0004372251,0.0004643944,0.0003985494,0.0004367177,0.0005585829,0.0008615925,0.001251365,0.0003865386
9437,2,"(504442.0, 771881.0]",0.0,0.0,0.0001545097,0.0001753878,0.000185056,0.0001781189,0.0001550596,0.000133494,0.0001903844,0.0001902074,0.0001434163,0.0,0.0,-3.823488e-05,5.137951e-05,8.545249e-06,-6.03045e-05,-8.147943e-05,-5.01184e-05,-7.801129e-06,-3.579482e-05,-4.236459e-05,0.0,0.0,0.0001932379,0.000367948,0.0003902137,0.0003396367,0.0003797069,0.000492992,0.000762242,0.001108305,0.0003426416
9437,2,"(771881.0, 1946060.0]",0.0,0.0,0.000219828,0.000250295,0.0002638821,0.0002535639,0.0002206489,0.0001903844,0.0002731728,0.0002738953,0.0002061392,0.0,0.0,-4.166246e-05,8.369688e-05,2.212149e-05,-8.004145e-05,-0.0001143025,-7.097743e-05,-1.045224e-05,-4.979947e-05,-5.977274e-05,0.0,0.0,0.0002560886,0.0004966356,0.0005244259,0.000473005,0.0005545465,0.0007447982,0.00115676,0.001686322,0.0005225527
9437,2,"(1946060.0, 4270930.0]",0.0,0.0,0.0002192566,0.0002501243,0.0002635596,0.0002529623,0.0002201061,0.0001902074,0.0002738953,0.0002753223,0.0002069573,0.0,0.0,-3.352459e-05,9.009363e-05,2.828554e-05,-7.646977e-05,-0.0001134649,-7.100225e-05,-1.026422e-05,-4.917655e-05,-5.973873e-05,0.0,0.0,0.0002430259,0.000477467,0.0005024865,0.0004653778,0.0005637722,0.0007735614,0.001204532,0.001758687,0.0005456949
9437,2,"(4270930.0, 20000000.0]",0.0,0.0,0.0001654707,0.0001885759,0.0001987628,0.0001908795,0.0001660931,0.0001434163,0.0002061392,0.0002069573,0.0001556835,0.0,0.0,-2.82973e-05,6.55345e-05,1.904653e-05,-5.890128e-05,-8.572558e-05,-5.338139e-05,-7.686421e-06,-3.718129e-05,-4.492765e-05,0.0,0.0,0.0001881134,0.0003671268,0.0003870485,0.0003536168,0.0004212866,0.0005719049,0.0008894379,0.001297676,0.0004024137
9437,18,"(1e-05, 504.442]",0.0002003615,0.0001587368,1.868057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001013069,0.001042277,0.0001208133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.357081e-05,0.0002183773,4.736094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9437,18,"(504.442, 1678.42]",0.0003092489,0.0002291622,2.8178e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001042277,0.001139841,0.0001328496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.171052e-05,0.0003736654,8.185219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
