46, 2.1018927097320557, 0.0 
43, 2.1620278358459473, 0.0 
50, 2.62015438079834, 0.0 
49, 2.5061891078948975, 0.0 
48, 2.360747814178467, 0.0 
57, 2.7231035232543945, 0.0 
42, 2.5073206424713135, 0.0 
44, 2.5220582485198975, 0.0 
44, 2.242689609527588, 0.0 
48, 2.6038758754730225, 0.0 
50, 2.6872448921203613, 0.0 
38, 2.17832088470459, 0.0 
44, 2.5335960388183594, 0.0 
44, 2.6175739765167236, 0.0 
47, 2.4799113273620605, 0.0 
51, 3.1557211875915527, 0.0 
46, 2.5002012252807617, 0.0 
40, 2.5100319385528564, 0.0 
54, 2.68343186378479, 0.0 
56, 2.596306562423706, 0.0 
49, 2.5376429557800293, 0.0 
43, 2.252763271331787, 0.0 
46, 2.543498992919922, 0.0 
46, 2.322791814804077, 0.0 
44, 2.414928913116455, 0.0 
43, 2.3415634632110596, 0.0 
51, 2.79492449760437, 0.0 
52, 2.5275840759277344, 0.0 
47, 2.397566795349121, 0.0 
46, 2.5359578132629395, 0.0 
47, 2.3637914657592773, 0.0 
41, 2.299102306365967, 0.0 
43, 2.6344709396362305, 0.0 
45, 2.2951812744140625, 0.0 
46, 2.526426315307617, 0.0 
40, 2.2705769538879395, 0.0 
44, 2.3974056243896484, 0.0 
44, 2.2636680603027344, 0.0 
46, 2.2825474739074707, 0.0 
43, 2.442354679107666, 0.0 
49, 3.0021159648895264, 0.0 
49, 2.4357829093933105, 0.0 
54, 2.701012372970581, 0.0 
42, 2.257534980773926, 0.0 
42, 2.138576030731201, 0.0 
48, 2.2996268272399902, 0.0 
44, 2.241617441177368, 0.0 
51, 2.417490243911743, 0.0 
46, 2.453157424926758, 0.0 
46, 2.4077489376068115, 0.0 
48, 2.482513666152954, 0.0 
51, 2.8012168407440186, 0.0 
47, 2.3910906314849854, 0.0 
57, 2.6742029190063477, 0.0 
42, 2.2731332778930664, 0.0 
55, 2.956676959991455, 0.0 
45, 2.2107949256896973, 0.0 
53, 2.5668892860412598, 0.0 
45, 2.5567665100097656, 0.0 
52, 2.5950911045074463, 0.0 
49, 2.3343985080718994, 0.0 
50, 2.470453977584839, 0.0 
45, 2.3464319705963135, 0.0 
50, 2.5078554153442383, 0.0 
46, 2.467104911804199, 0.0 
43, 2.3234143257141113, 0.0 
54, 2.9775264263153076, 0.0 
43, 2.5417513847351074, 0.0 
49, 2.4319605827331543, 0.0 
56, 2.675626754760742, 0.0 
46, 2.36238956451416, 0.0 
60, 2.8133420944213867, 0.0 
45, 2.616347551345825, 0.0 
45, 2.5001840591430664, 0.0 
58, 2.9139459133148193, 0.0 
48, 2.536607265472412, 0.0 
53, 2.4389994144439697, 0.0 
55, 2.834493637084961, 0.0 
57, 2.649700164794922, 0.0 
55, 2.743018388748169, 0.0 
44, 2.2761313915252686, 0.0 
45, 2.1530988216400146, 0.0 
55, 2.5552749633789062, 0.0 
50, 2.5257046222686768, 0.0 
42, 1.9226126670837402, 0.0 
44, 2.2050020694732666, 0.0 
40, 1.9981966018676758, 0.0 
41, 2.017699718475342, 0.0 
45, 2.4287824630737305, 0.0 
43, 2.2093517780303955, 0.0 
46, 2.17703914642334, 0.0 
46, 2.1298723220825195, 0.0 
43, 2.417309284210205, 0.0 
44, 2.2878847122192383, 0.0 
37, 1.91731858253479, 0.0 
45, 2.4491820335388184, 0.0 
44, 2.224417209625244, 0.0 
48, 2.3697280883789062, 0.0 
40, 2.0880990028381348, 0.0 
44, 2.2316641807556152, 0.0 
