1, 180.83141320025123
2, 146.32839779072276
3, 100.07996802557443
4, 88.65100112237876
5, 73.84443106964804
6, 65.05382386916237
7, 57.93099343184095
8, 48.75448697299562
9, 47.042533945356304
10, 41.7492514902962
11, 37.12142238654117
12, 34.19064199455752
13, 32.01562118716424
14, 30.099833886584822
15, 29.444863728670914
16, 20.97617696340303
17, 20.97617696340303
18, 20.346989949375804
19, 18.520259177452136
20, 17.4928556845359
21, 16.492422502470642
22, 15.394804318340652
23, 14.2828568570857
24, 13.228756555322953
25, 12.449899597988733
26, 11.489125293076057
27, 10.816653826391969
28, 10.246950765959598
29, 9.433981132056603
30, 8.774964387392123
31, 7.937253933193772
32, 7.0710678118654755
33, 6.244997998398398
34, 5.5677643628300215
35, 5.0
36, 4.358898943540674
37, 3.605551275463989
38, 3.1622776601683795
39, 2.449489742783178
40, 2.0
41, 1.4142135623730951
42, 1.0
43, 0.0
