[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
[56, 79, 95, 118, 129, 134, 142, 158, 165, 167, 173, 182, 187, 190, 200, 209, 216]
