440, 8.462059259414673, 0.0 
371, 7.56679892539978, 0.0 
367, 7.9523420333862305, 0.0 
460, 10.538008689880371, 0.0 
403, 9.329304933547974, 0.0 
395, 9.08928894996643, 0.0 
477, 11.85397744178772, 0.0 
465, 11.419983148574829, 0.0 
433, 10.714438438415527, 0.0 
417, 9.670342922210693, 0.0 
489, 11.91173529624939, 0.0 
419, 9.592529535293579, 0.0 
516, 12.168861389160156, 0.0 
443, 10.577681064605713, 0.0 
362, 8.683998107910156, 0.0 
433, 10.729236364364624, 0.0 
405, 10.754050970077515, 0.0 
463, 11.253469944000244, 0.0 
439, 11.221387386322021, 0.0 
484, 11.009611129760742, 0.0 
408, 9.369120836257935, 0.0 
331, 7.46098780632019, 0.0 
464, 10.037849187850952, 0.0 
418, 9.782264471054077, 0.0 
398, 9.50376582145691, 0.0 
378, 8.816555738449097, 0.0 
375, 8.54258131980896, 0.0 
392, 9.003586292266846, 0.0 
392, 9.115825414657593, 0.0 
431, 10.857482433319092, 0.0 
407, 9.058977127075195, 0.0 
399, 9.19183897972107, 0.0 
502, 11.434513807296753, 0.0 
426, 10.02095627784729, 0.0 
475, 11.663693904876709, 0.0 
437, 10.237414121627808, 0.0 
409, 9.329126358032227, 0.0 
423, 9.179415225982666, 0.0 
445, 9.98888087272644, 0.0 
612, 13.695168733596802, 0.0 
449, 10.272361516952515, 0.0 
418, 9.16422724723816, 0.0 
429, 9.214064121246338, 0.0 
447, 9.747347116470337, 0.0 
385, 9.208783626556396, 0.0 
441, 9.02196979522705, 0.0 
364, 7.926034212112427, 0.0 
524, 10.77255892753601, 0.0 
394, 8.059332132339478, 0.0 
435, 9.95008659362793, 0.0 
480, 10.908750057220459, 0.0 
455, 9.997260332107544, 0.0 
387, 9.34566593170166, 0.0 
442, 9.643720626831055, 0.0 
435, 9.338616371154785, 0.0 
472, 10.448925256729126, 0.0 
442, 10.585399866104126, 0.0 
450, 9.638391971588135, 0.0 
492, 11.602218866348267, 0.0 
396, 8.545794486999512, 0.0 
463, 10.001732349395752, 0.0 
425, 9.221532821655273, 0.0 
447, 9.739283800125122, 0.0 
430, 9.341968059539795, 0.0 
527, 10.929012537002563, 0.0 
464, 9.702054262161255, 0.0 
431, 9.28685212135315, 0.0 
390, 8.306407690048218, 0.0 
504, 10.463199615478516, 0.0 
426, 9.054295539855957, 0.0 
407, 8.69404911994934, 0.0 
359, 7.722521066665649, 0.0 
419, 9.796434879302979, 0.0 
462, 9.878220558166504, 0.0 
372, 7.764290809631348, 0.0 
430, 9.322087526321411, 0.0 
380, 7.879092454910278, 0.0 
376, 8.547600269317627, 0.0 
475, 9.740799903869629, 0.0 
456, 9.590357065200806, 0.0 
490, 11.01160454750061, 0.0 
453, 9.966734170913696, 0.0 
390, 9.059545755386353, 0.0 
442, 9.386658191680908, 0.0 
427, 9.654716730117798, 0.0 
437, 9.980000972747803, 0.0 
356, 7.4986536502838135, 0.0 
472, 10.238615274429321, 0.0 
462, 10.32925796508789, 0.0 
455, 10.138022899627686, 0.0 
400, 8.799219846725464, 0.0 
371, 7.7269227504730225, 0.0 
393, 9.369968175888062, 0.0 
345, 8.107882499694824, 0.0 
400, 8.5652596950531, 0.0 
450, 9.919209241867065, 0.0 
431, 10.015814304351807, 0.0 
440, 9.857831954956055, 0.0 
410, 9.06095027923584, 0.0 
440, 9.44247841835022, 0.0 
